datetime,open,high,low,close,volume,smoothed_close,is_critical,critical_type,critical_subtype,ma_short,ma_long,volume_ma
2025-10-23,420.0,449.39999,413.89999,448.98001,126709800,440.5680031428574,True,extremum,trough,443.458002,438.7004968,83127430.0
2025-10-24,446.82999,451.67999,430.17001,433.72,94727800,442.6137220000003,False,,,442.340002,438.3664973,81389420.0
2025-10-27,439.98001,460.16,438.69,452.42001,105867500,448.3117140000003,False,,,443.33800600000006,438.8269983,84020890.0
2025-10-28,454.78,467.0,451.60001,460.54999,80185700,462.14428685714313,True,extremum,peak,446.928002,439.61849779999994,84772520.0
2025-10-29,462.5,465.70001,452.64999,461.51001,67983500,455.0437182857146,False,,,451.43600399999997,439.72099879999996,84415050.0
2025-10-30,451.049988,455.059998,439.60999,440.10001,72447900,448.9080091428574,True,extremum,trough,449.660004,439.92599929999994,83940850.0
2025-10-31,446.75,458.0,443.69,456.56,83135800,455.59571600000027,False,,,454.22800399999994,441.2624998,83321270.0
2025-11-03,455.98999,474.070007,453.79999,468.37,84595200,459.0177162571431,True,extremum,peak,457.418002,442.0184998,85408890.0
2025-11-04,454.45999,460.22,443.60001,444.26001,87756600,457.4368644000002,False,,,454.16000600000007,442.57700049999994,88743330.0
2025-11-05,452.049988,466.32999,440.70999,462.070007,85573000,452.6731505428574,False,,,454.27200539999995,443.74600085000003,88898280.0
2025-11-06,461.95999,467.45001,435.089996,445.91,109622900,446.0308544000003,False,,,455.4340034,444.26450035,87189590.0
2025-11-07,437.92001,439.35999,421.88,429.51999,103471500,436.86999797142886,True,extremum,trough,450.02600140000004,445.06600035,88063960.0
2025-11-10,439.60001,449.67001,433.35999,445.23001,76515900,439.11600057142886,True,,,445.3980034,445.53250134999996,85128800.0
2025-11-11,439.39999,442.48999,432.35999,439.62,60533200,442.5420085714288,True,extremum,peak,444.4700014,446.05150185,83163550.0
2025-11-12,442.14999,442.32999,426.56,430.60001,58513500,424.8794282857145,False,,,438.176002,445.82400285000006,82216550.0
2025-11-13,423.13,424.5,396.34,401.98999,118948000,408.78885828571447,False,,,429.392,444.48600235000004,86866560.0
2025-11-14,386.29999,412.19,382.78,404.35001,105506700,403.1234325714288,False,,,424.358004,442.73800285000004,89103650.0
2025-11-17,398.73999,423.95999,398.73999,408.92001,102214300,405.74001000000027,False,,,417.096004,440.81250385000004,90865560.0
2025-11-18,405.38,408.89999,393.70999,401.25,80688600,405.06942685714307,False,,,409.422004,438.74500335000005,90158760.0
2025-11-19,406.17999,411.78,398.5,403.98999,72047700,400.7302837714288,False,,,404.1,436.9960028500001,88806230.0
2025-11-20,414.63,428.94,394.73999,395.23001,113548800,394.33771434285734,False,,,402.7480039999999,434.30850284999997,89198820.0
2025-11-21,402.32001,402.79999,383.76001,391.089996,100180500,391.68485977142853,True,extremum,trough,400.0960012,432.17700265,88869720.0
2025-11-24,402.14,421.72,401.15,418.1,1782797,417.9512840571428,False,,,401.93199919999995,430.46100215000007,81396409.7
